url,label,class,http_status,phiusiil_index
https://www.leukaemia.org.au,0,legitimate,200,45413
http://www.retmodul.com,1,phishing,200,126935
https://www.postgres-r.org,0,legitimate,200,28121
https://www.med.stanford.edu,0,legitimate,200,45905
https://cancel-3riverscuonline.web.app/,1,phishing,200,56532
https://www.thehistorylist.com,0,legitimate,200,225208
https://www.dailyhostnews.com,0,legitimate,200,192936
http://lioninn.uk/,1,phishing,200,75078
https://www.nbn23.com,0,legitimate,200,80138
https://app-movil-2.jimdosite.com/,1,phishing,403,166905
https://www.antoniolite.com,0,legitimate,200,209551
http://www.nmobe.com,1,phishing,200,112949
https://ipfs.litnet.work/ipfs/bafybeifu2lxnvdgozeaeh56jri3y45hq34w4n7p6rsttjovypztneumzja,1,phishing,200,78974
http://www.aeon.crypto-webminer.com,1,phishing,200,190530
http://www.gbooksdownloader.com,1,phishing,200,212140
http://www.opinetree.com,1,phishing,405,188309
http://www.kwwa.org,1,phishing,200,159510
https://www.mountainfilmalliance.org,0,legitimate,200,106048
https://track-id38901.web.app/,1,phishing,200,95266
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahukewjnkn6lxud7ahuuhxiehrx0d98qfnoeccuqaq&url=https%3a%2f%2fcolonialinnhebersprings.com%2findex.php%3ftitle%3dan_incredibly_interesting_web_site_along_with_excellent_articles!_a4o3b7p6&usg=aovvaw1aichstkuazezl3h1rrjkx,1,phishing,200,167332
http://www.989.at,1,phishing,200,218273
https://www.teleradioerre.it,0,legitimate,200,52422
https://www.givemesomethingtoread.com,0,legitimate,200,60749
http://www.ip-adress.com,1,phishing,403,204371
https://www.touteleurope.eu,0,legitimate,200,93292
https://www.hrnk.org,0,legitimate,200,12927
https://www.sds-org.rs,0,legitimate,200,77353
https://wispy-water-0da7.u84799i09929.workers.dev/,1,phishing,403,185341
http://www.devondale.com.cn,1,phishing,200,222790
https://www.vlaamsabvv.be,0,legitimate,200,7117
https://www.synnegoria.com,0,legitimate,200,106974
https://bcr-informa.jimdosite.com/,1,phishing,403,153096
http://yamanx8.github.io/netflex-clone,1,phishing,200,145541
https://www.studytube.nl,0,legitimate,200,78861
http://www.clixwells.com,1,phishing,200,80492
https://www.getconvey.com,0,legitimate,200,4767
http://www.trade-agro.top,1,phishing,200,51211
http://www.co.nu,1,phishing,200,114975
https://www.ericaputis.com,0,legitimate,200,58966
https://sitebuilder187012.dynadot.com/,1,phishing,200,204104
https://sites.google.com/view/repairnextsteps,1,phishing,200,31386
http://www.private-dining.com.ua,1,phishing,200,23579
https://www.cryingbebe.com,0,legitimate,200,183296
http://www.thermalguardfoam.com,1,phishing,200,169990
https://www.fleurette.com.au,0,legitimate,200,32638
https://bio.link/sempreoncomaluizali?gclid=eaiaiqobchmih5-whsgz_qivccdmch3x9acyeaayasaaegi-i_d_bwe,1,phishing,403,39083
http://www.capodannoinversilia.com,1,phishing,200,43710
https://gateway.pinata.cloud/ipfs/bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha/sharep.html,1,phishing,403,211812
https://www.higheredtoday.org,0,legitimate,200,28862
http://www.smkybnt.com,1,phishing,200,17242
https://www.mjvibe.com,0,legitimate,200,53656
https://gateway.pinata.cloud/ipfs/bafybeicelq62eyiaaf2tbn4sq4dze2os3tn7xfw4t4xrxp2bicknrwwv2e/intelresu_onedrive630.html,1,phishing,403,49538
http://www.plowsharesproject.org,1,phishing,200,33569
https://www.thermokruppboilers.com/hot-water-generators/ztjtqw/c29vbi5qdw5nqhrydwvmcmllbmquy29t,1,phishing,200,218310
http://www.sbi.mx/page/41/786/myaccount/,1,phishing,200,187703
https://www.cuhimachal.ac.in,0,legitimate,200,208197
https://www.coushatta.org,0,legitimate,200,1994
https://www.smrt.com.sg,0,legitimate,200,186130
https://www.hnonline.sk,0,legitimate,200,83493
https://www.pcgamesinsider.biz,0,legitimate,403,153059
http://www.dyndns.com,1,phishing,200,124140
https://www.apexfloors.com.au,0,legitimate,200,160049
https://www.millsphotography.com,0,legitimate,200,118598
https://www.wremo.nz,0,legitimate,200,117425
https://www.greatloop.org,0,legitimate,200,130474
https://www.jmgraphicdesign.com,0,legitimate,200,190363
https://www.familyradio.org,0,legitimate,200,156402
https://outlook518.yolasite.com/,1,phishing,403,114580
https://rebrand.ly/9q554qj,1,phishing,403,33315
https://www.techdigest.tv,0,legitimate,200,209862
http://www.blackwolfco.com,1,phishing,405,91733
https://www.redbullvietnam.com,0,legitimate,200,205534
https://www.pi2e.ch,0,legitimate,200,81493
https://www.blackandwood.fr,0,legitimate,200,8939
https://s3.amazonaws.com/appforest_uf/f1678856854466x572853123524884800/autheee.html,1,phishing,403,68668
http://www.aplikacii.com,1,phishing,403,212492
http://www.dyn-access.org,1,phishing,200,192991
http://www.1greatrealestatesales.com,1,phishing,405,169860
http://banconacionaldecostaricainforma.iceiy.com,1,phishing,200,52472
http://www.hyx.org,1,phishing,405,82671
http://www.sapphiremanagment.com,1,phishing,405,82261
https://www.sakuraaikikai.com,0,legitimate,200,182666
https://www.bee-ev.de,0,legitimate,200,42743
https://yellow-river-189b.lhziiz35.workers.dev/,1,phishing,403,207435
https://www.grnet.gr,0,legitimate,200,5058
http://5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com/get_draft?id=5b0f6c_f517ab9feeccc2ff38640c21af682a18.html,1,phishing,405,175048
http://www.faceb00ksabel100.filesusr.com,1,phishing,403,110954
https://www.mozillazine.org,0,legitimate,200,211072
https://www.beadsgonewildstore.com,0,legitimate,200,227795
http://www.jjidotwgjmpt.net,1,phishing,200,158505
https://www.chimeimuseum.org,0,legitimate,200,3382
http://www.robertking.site,1,phishing,200,7628
https://ipfs.litnet.work/ipfs/bafybeigzapvok3ig4wctns2nuvbeolpjvjvxzxsq7xylsdcyq7lfrx5xe4,1,phishing,200,124308
https://www.christushealth.org,0,legitimate,200,115221
https://tukofertas.com.br/35?rf=moto-g60,1,phishing,200,177061
http://www.chattelsmore.com,1,phishing,405,92428
http://www.7rb.xyz,1,phishing,405,46148
https://www.explica.co,0,legitimate,200,190746
https://www.clearwaterjazz.com,0,legitimate,200,203203
https://www.artofpeacefoundation.org,0,legitimate,200,126671
https://www.lemacandles.com,0,legitimate,200,33880
https://www.adileakdetection.co.uk,0,legitimate,200,165294
http://www.johndivine.com,1,phishing,200,16899
http://www.mjconsultorias.com.br,1,phishing,200,23832
https://www.tomslatin.com,0,legitimate,200,79129
https://www.cserpentdesigns.com,0,legitimate,200,217449
https://www.humanrightsusa.org,0,legitimate,200,13719
https://microsoft310.yolasite.com/,1,phishing,403,169321
https://www.thetriplecrown.com,0,legitimate,200,140627
https://ipfs.litnet.work/ipfs/bafybeifrt2zpyosrpzi5mkb26tnuujn3so4iwrxg5spw2ncytiu6uiiubu,1,phishing,200,98476
http://www.bluenery.com,1,phishing,200,73498
https://www.otocikma.com,0,legitimate,200,141839
http://www.unlimitedmb.com,1,phishing,200,219674
http://worldpapermachinery.com/teams/,1,phishing,403,222712
https://www.kewlioo.com,0,legitimate,200,132370
https://s3.amazonaws.com/appforest_uf/f1676249732357x373764154259771600/index.html#amzn-noc-contact@amazon.com,1,phishing,403,151746
https://www.omegla.xyz,0,legitimate,200,132880
https://www.boerse-express.com,0,legitimate,200,79353
http://www.ryffe.com,1,phishing,405,189837
https://www.fairfaxcounty.gov,0,legitimate,200,21370
http://www.hde0f02a8396b8ff0020d59923a602175a.ws,1,phishing,200,8289
https://fentechusa.com/utep/ppddf/,1,phishing,200,129900
http://www.fibverse.com,1,phishing,200,137303
https://newmailview.boxmode.io/,1,phishing,200,141856
http://www.pnwminiacs.com,1,phishing,405,105033
http://www.down1.cnzz.cc,1,phishing,403,175583
https://www.starhospitals.in,0,legitimate,200,81172
https://live760-gw-cu-pro432.web.app/,1,phishing,200,105060
http://www.kenniscourtureconsignments.com,1,phishing,405,201507
https://domappcheckomeg34.firebaseapp.com/,1,phishing,200,29453
http://www.maxhealth.store,1,phishing,405,56802
https://kerryfinlay.com/,1,phishing,200,71304
https://detectioncenter-case100051351.web.app/,1,phishing,200,109579
http://www.chaton.live,1,phishing,200,179165
http://www.ariztia.com,1,phishing,200,223559
https://www.wildernewport.com,0,legitimate,200,151603
https://www.thiviyaa.com,0,legitimate,200,164888
http://www.oudp.o.shinobot.com,1,phishing,200,158780
https://www.cugetliber.ro,0,legitimate,403,162271
http://marketplace.details.90312536.liveblog365.com/?i=1,1,phishing,200,43999
https://www.maw-superaereo.it,0,legitimate,200,96337
https://www.fringesport.com,0,legitimate,200,2992
https://www.manchesterfire.gov.uk,0,legitimate,200,71444
http://www.williams1.byethost5.com,1,phishing,200,35973
https://storageapi.fleek.co/d9faca97-3ef4-4f19-bdb7-744644982c59-bucket/webswindle4/index.html,1,phishing,403,218129
https://domappcheckomeg29.web.app/,1,phishing,200,217966
https://domappcheckomeg30.firebaseapp.com/,1,phishing,200,84851
https://www.sbras.ru,0,legitimate,200,90679
http://www.lapchallenge.co.uk,1,phishing,403,203557
http://www.strangled.net,1,phishing,200,218845
https://www.espaciohonduras.net,0,legitimate,200,229363
https://www.mountain-wave-project.com,0,legitimate,200,66053
https://www.landerland.com,0,legitimate,200,202267
http://www.fabioluciani.com,1,phishing,405,108852
https://www.patchology.com,0,legitimate,403,56838
https://case10065624458904.web.app/,1,phishing,200,68254
https://www.virtualtourist.com,0,legitimate,200,139453
https://www.aurionuae.com,0,legitimate,200,70551
https://www.newscorpaustralia.com,0,legitimate,200,187458
http://www.soundcloud.fun,1,phishing,200,13359
http://www.hadramout21.com,1,phishing,200,39830
https://www.buscamiviaje.com,0,legitimate,200,15067
https://www.naval-history.net,0,legitimate,200,173984
https://vmi-lietuva.firebaseapp.com/,1,phishing,200,167074
http://www.fronterapost.house,1,phishing,200,96874
http://www.freehostingcloud.com,1,phishing,200,52183
http://www.docs-construction.com,1,phishing,200,30092
https://www.beechgrove.com,0,legitimate,200,2341
https://www.glimmerjs.com,0,legitimate,200,184536
https://coltok.com/images/.copyright/cempazol/wells2023e-7788/web/authen.php?web/auth/wells/login/overviewaccounts/overview/index=xiwkntsnm8hmgelposm5eufd45g9iafgxtoevowzbncv5ysxq17xo7kzh3et5rz6yjqbpvvgkqaudekd,1,phishing,200,156368
https://www.arteriors.net,0,legitimate,200,112241
http://www.mybestlifestyle.com,1,phishing,405,41853
http://case1000423621661.firebaseapp.com/,1,phishing,200,154504
https://storageapi.fleek.co/0177864e-4da0-4800-a2c4-f93668620715-bucket/indexx.html,1,phishing,403,18377
https://www.dscindia.org,0,legitimate,200,60077
https://trade-86454g.start.page/,1,phishing,200,82077
https://bcrnoticias.jimdosite.com/,1,phishing,403,185548
https://www.palmeventcenter.com,0,legitimate,200,12678
http://www.veryboys.com,1,phishing,200,232898
https://porezna-uprava-82a29.firebaseapp.com/,1,phishing,200,37827
https://www.fieldrep101.com,1,phishing,200,101203
https://www.clamxav.com,0,legitimate,200,157854
http://www.nanshou.fburl.fun,1,phishing,200,74911
https://www.city.awara.lg.jp,0,legitimate,200,157815
http://www.012webpages.com,1,phishing,200,199072
https://www.iatss.or.jp,0,legitimate,200,134272
https://www.prosimspinkej.cz,0,legitimate,200,201453
https://www.vooplayer.com,0,legitimate,200,70890
http://www.ineslebuhan.com,1,phishing,200,104667
https://www.celtx.com,0,legitimate,200,154910
https://doc-postale.web.app/,1,phishing,200,224722
http://www.ttt.fbcode.co,1,phishing,200,24803
https://www.wgnsradio.com,0,legitimate,200,98292
https://ipfs.best-practice.se/ipfs/qmcboy277nrttrwvrgkm8nwv26s8dtd3enexna4edbzthr/download.htm?,1,phishing,200,41651
http://www.linkmetube.com,1,phishing,405,120793
http://www.lkor.com,1,phishing,405,5402
http://www.mizuhogroup.com,1,phishing,200,71886
http://www.playfire.online,1,phishing,200,145106
http://philsteelframing.com.ph/galigali/index.html,1,phishing,200,94125
https://www.sweetoday.com,0,legitimate,200,208057
https://www.povray.org,0,legitimate,200,105681
https://www.gallimard.fr,0,legitimate,200,215296
https://www.swisstopo.admin.ch,0,legitimate,200,150791
https://www.clubforgrowth.org,0,legitimate,200,64297
https://www.mcnz.org.nz,0,legitimate,200,85689
http://www.deaftone.com,1,phishing,200,25555
https://storageapi.fleek.co/81afb5cf-a9a6-46c4-b299-bbea059339bc-bucket/frfrfrfrfrfrf/beta10.html,1,phishing,403,989
http://www.romanceobsessed.com,1,phishing,200,141850
https://www.christymoore.com,0,legitimate,200,4754
https://www.purchasing.com,0,legitimate,200,160776
http://www.scooptek.com,1,phishing,405,133665
http://www.ricosdulcesmexicanos.com,1,phishing,405,13478
https://www.carboncollective.co,0,legitimate,200,179076
http://www.easports.3d-game.com,1,phishing,200,27494
https://www.feelandfilm.com,0,legitimate,403,64942
http://www.sdtech.org,1,phishing,405,29321
http://www.mytechgo.com,1,phishing,200,162558
https://www.technologyiowa.org,0,legitimate,200,1487
https://www.islandpartnershawaii.com,0,legitimate,405,139624
https://www.dnscrypt.org,0,legitimate,200,43515
https://www.anyrecover.com,0,legitimate,200,101339
https://www.jkdoors.co.uk,0,legitimate,200,101784
https://s3.amazonaws.com/appforest_uf/f1678709250209x560134305140696200/index%20(3).html,1,phishing,403,179147
https://www.cinema.com.hk,0,legitimate,200,96582
https://www.slotloevestein.nl,0,legitimate,200,70101
http://itau-validaciones.0hi.me,1,phishing,200,223984
https://www.graffitistreet.com,0,legitimate,200,232609
https://www.louiseslater.com,0,legitimate,200,98148
https://control.mailblaze.com/frontend/assets/files/customer/ac553lbtzve20/x.php,1,phishing,403,58023
http://www.external.monerise.com,1,phishing,403,70024
http://www.primecaviar.com,1,phishing,405,133032
http://www.imprecof.com,1,phishing,200,118654
http://www.walla.link,1,phishing,200,84429
http://www.ravesolutions.nl,1,phishing,403,20450
https://www.hwdesignshop.com,0,legitimate,403,173476
http://www.thecovefishcamp.com,1,phishing,200,69996
https://www.xoops.org,0,legitimate,200,142261
http://www.1ejermu8235n21ji61hlvbx2p7.net,1,phishing,200,225195
http://www.aideah.com,1,phishing,200,90143
http://www.promericasegurid.byethost7.com/?i=1,1,phishing,200,69446
https://servicemms.weezbe.com/pour-vous-identifier-pg-1.html?preview=83003f30e86dba38ddd0ae8ea8bbd744,1,phishing,403,29021
http://www.allianceofamericanlawyers.com,1,phishing,405,139644
https://s3.amazonaws.com/appforest_uf/f1680189150363x698855450976705300/indexj.html?email=accounts@centrica.com,1,phishing,403,198631
https://www.driftar.ch,0,legitimate,200,211982
https://maiair.com/bin/ca/f6683e1180416f5/rgn.php/,1,phishing,403,148048
https://www.icpdas-usa.com,0,legitimate,200,12954
https://www.greensboro.edu,0,legitimate,200,150593
http://www.wboxddns.com,1,phishing,200,68436
http://www.partialdeveloper.com,1,phishing,403,130312
https://www.arema.org,0,legitimate,200,184980
http://www.pinklander.com,1,phishing,200,192969
https://www.jan-magazine.nl,0,legitimate,200,79249
https://gateway.pinata.cloud/ipfs/bafybeicelq62eyiaaf2tbn4sq4dze2os3tn7xfw4t4xrxp2bicknrwwv2e//intelresu_onedrive630.html,1,phishing,403,65757
https://storageapi.fleek.co/19dc4686-e35a-4003-8b63-52c851d46816-bucket/paiement/mattt.html,1,phishing,403,60677
https://www.capitainpetzel.de,0,legitimate,200,116901
https://www.digivive.com,0,legitimate,200,7278
http://www.oingee.pw,1,phishing,200,178505
http://www.onecable.ca,1,phishing,405,172408
https://7fzt.short.gy/gd7ico,1,phishing,403,206938
https://www.catholicprimer.org,0,legitimate,200,11749
https://www.bebee.com,0,legitimate,200,135152
http://www.woniutask.com,1,phishing,200,204020
http://organisasi.bulungan.go.id/public/i4ttrcpzntj6b8pcpk9r0e1jlwkwsobi,1,phishing,200,193761
https://www.drive2.ru,0,legitimate,403,156126
https://www.neurotrack.com,0,legitimate,200,64301
https://sceavenaresg.web.app/,1,phishing,200,218838
http://www.revazi.linkpc.net,1,phishing,200,168525
http://www.changeyourcommunitynow.com,1,phishing,200,64602
https://www.girlsms.org,0,legitimate,200,68997
https://www.who.ne.jp,0,legitimate,403,30016
https://www.npdlink.com,0,legitimate,200,42389
https://www.calflora.org,0,legitimate,200,216070
https://www.ezclassifiedads.com,0,legitimate,403,133057
https://www.bmop.org,0,legitimate,200,23006
https://www.kiwanis.org,0,legitimate,200,95905
http://www.choicenz.blissgene.com,1,phishing,405,213291
https://www.capecodbikebook.com,0,legitimate,200,230668
https://www.delmonte.com,0,legitimate,200,139522
https://www.dianejameshome.com,0,legitimate,200,182535
https://www.affectiva.com,0,legitimate,200,169487
http://www.kelurahanmojosurakarta.com,1,phishing,200,14943
http://www.cenconsulting.com,1,phishing,405,211879
https://www.speedywunderground.com,0,legitimate,200,151344
https://mfddnf.webcindario.com/,1,phishing,200,216360
https://www.pkcoco.com,0,legitimate,405,112635
http://www.redcrossco.com,1,phishing,200,106363
http://www.thomsonsreuters.eu,1,phishing,200,34467
https://sp-3f839.web.app/,1,phishing,200,57282
http://www.alaminbank.com,1,phishing,200,8853
https://steep-cherry-7a4b.damkteh.workers.dev/,1,phishing,403,119836
https://www.urlaubsgruss.com,0,legitimate,200,166640
https://www.stat-guinee.org,0,legitimate,200,134890
https://www.dermandar.com,0,legitimate,200,188267
https://www.dkom.hr,0,legitimate,200,71259
https://www.reedsfurniture.com,0,legitimate,200,174954
https://www.franken-weinland.de,0,legitimate,200,171513
http://www.suel.top,1,phishing,200,207941
https://www.wildginger.com,0,legitimate,200,56789
https://www.epias.com.tr,0,legitimate,200,95197
https://www.pastificiosecondi.it,0,legitimate,200,197830
http://www.zablimconsultancy.co.ke,1,phishing,200,41027
https://www.torfabrik.de,0,legitimate,200,5858
https://www.indiacitytrip.com,0,legitimate,200,118829
https://storageapi.fleek.co/5db70928-77d3-4fc2-9ec0-3e0884c6e755-bucket/wbmindx.html?rmxv=1669131268,1,phishing,403,86386
https://www.amsat.org,0,legitimate,200,147403
https://www.outdoorpainter.com,0,legitimate,200,48348
http://www.mail9.cislab.com.au,1,phishing,200,175202
https://www.britisharrows.com,0,legitimate,200,62881
https://www.ciudadanos-cs.org,0,legitimate,200,202323
https://www.radiobahiagibraltar.es,0,legitimate,200,88368
https://myaccattservi22.boxmode.io/,1,phishing,200,48214
http://www.ajiw.com,1,phishing,405,82661
http://www.bvoraltavoy.com,1,phishing,200,3579
https://www.themeparkinsider.com,0,legitimate,200,26869
https://metafb-rdek30m.firebaseapp.com/,1,phishing,200,57780
http://www.nerdcamp.net,1,phishing,200,11011
https://www.zaveczresearch.hu,0,legitimate,200,216318
http://www.pilotscience.com,1,phishing,200,13614
https://www.posteurop.org,0,legitimate,200,183919
http://www.somnio.com,1,phishing,200,60035
https://www.wpeventsplanner.com,0,legitimate,403,14682
https://www.screenskills.com,0,legitimate,200,150382
http://www.google.sh,1,phishing,200,102016
https://www.eswd.eu,0,legitimate,200,140241
https://wlo.link/@yahoo2022,1,phishing,200,148962
http://www.officemicroupdate.com,1,phishing,200,175639
http://www.mdujbmqz.com,1,phishing,200,95390
https://www.nurseriesonline.com.au,0,legitimate,200,25359
https://www.milehighwinetours.com,0,legitimate,200,213130
https://www.saveware.nl,0,legitimate,200,96189
http://bancaonline0103.webcindario.com/home.php,1,phishing,200,69430
https://bcronline.jimdosite.com/,1,phishing,403,146715
https://www.tetcos.com,0,legitimate,200,211456
https://www.radioplayer.co.uk,0,legitimate,200,37968
https://www.iandiagency.com,0,legitimate,200,227550
https://www.yagiz.com.au/wp/step1.html,1,phishing,200,226308
https://carlomcer.firebaseapp.com/,1,phishing,200,205013
https://www.imageeditexpert.com,0,legitimate,200,231691
http://www.eet.hu,1,phishing,200,125263
http://www.fgnfdfthrv.bee.pl,1,phishing,403,92113
https://apps-data77accntcenters.start.page/,1,phishing,200,60434
https://parigusparibushotelsntours.web.app/,1,phishing,200,36361
https://www.univali.br,0,legitimate,200,122135
https://www.ukraine-detective.com,0,legitimate,200,80411
https://patient-tooth-6078.liosegdokw2957.workers.dev/,1,phishing,403,48140
https://www.smoothpdf.com,0,legitimate,200,218718
https://www.slickwraps.com,0,legitimate,200,93001
https://www.dalsaram.com/redirect.php?code=banner&id=289&href=https://web-infoaccountissue.vantechddns.com/?carles,1,phishing,307,10994
https://s3.amazonaws.com/appforest_uf/f1679597745393x163775775771100260/office_authentificator.htm#mhmorrison@ccajax.org,1,phishing,403,190335
https://zpr.io/ucjpnmetygns,1,phishing,200,108334
http://www.tzuzsyfd.net,1,phishing,200,4607
http://www-koooonsoft-jp.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1,phishing,403,25404
https://www.turnaround-uk.com,0,legitimate,200,154955
https://ipfs.litnet.work/ipfs/bafybeiatinc6mhotzs3azd3zt5irdzhv6pshnygkrneqirczfrpcyf3dcq,1,phishing,200,101473
https://www.ladysmith.ca,0,legitimate,200,130952
http://www.jawwal.xyz,1,phishing,405,80605
https://www.belbin.com,0,legitimate,200,185376
http://www.fazpandemidestekyardimi.unaux.com,1,phishing,200,89729
https://www.shelfabuse.com,0,legitimate,200,54556
https://www.ssnewstelegram.com,0,legitimate,200,4964
https://gateway.pinata.cloud/ipfs/bafybeia6fhvy2qxgdpxbwimbjbkwh6bznj3bonuyj2vdkrbk2c55o4payi/,1,phishing,403,195711
https://www.bhusd.org,0,legitimate,200,31065
https://onthejobservices.com.au/,1,phishing,200,207853
https://www.colorescience.com,0,legitimate,200,102541
http://www.bet3655.tv,1,phishing,200,153250
https://connect3rivers-fcu.web.app,1,phishing,200,70595
http://ttttttttttt.hyperphp.com/,1,phishing,200,127459
https://www.deakin.edu.au,0,legitimate,403,124595
https://www.videoguys.com.au,0,legitimate,200,93950
https://www.theicedsugarcookie.com,0,legitimate,200,211173
https://bold-wind-ab97.g1ush5p01w.workers.dev/,1,phishing,403,46872
https://www.unimor.ac.id,0,legitimate,200,222503
http://www.review6.com,1,phishing,200,86552
https://www.hispaniccouncil.org,0,legitimate,200,67400
https://www.epj.org,0,legitimate,200,201605
http://p2m.teknikunkris.ac.id/login/sub/main/egrab/,1,phishing,200,212885
https://www.manitobamusicmuseum.com,0,legitimate,200,77351
https://www.ibst.vn,0,legitimate,200,185866
https://www.sil.no,0,legitimate,200,23979
https://www.aeptexas.com,0,legitimate,200,8639
https://correo.medifort.com.co/rainloop/v/1.14.0/static/js/min/tmp//,1,phishing,200,91503
http://serviceorange8.mystrikingly.com/,1,phishing,202,67697
https://sdf345.yolasite.com/,1,phishing,403,234761
http://www.yakuplucilingir.com,1,phishing,403,150884
https://mcfaolls-mccraobly-physaiolls.yolasite.com/,1,phishing,403,70252
https://proud-mountain-4220.on.fleek.co/user&pass,1,phishing,403,171812
https://mmtttb33-opnn5.web.app/,1,phishing,200,156026
http://www.stjoarts.org,1,phishing,405,40180
https://officebhdoffgo.webcindario.com/,1,phishing,200,146774
https://www.pragmaticsemi.com,0,legitimate,200,30700
https://www.miamibeachvca.com,0,legitimate,200,177334
https://btgpactual.online.engaged.com.br/,1,phishing,200,201378
http://www.terminatorsvideogame.com,1,phishing,200,157500
http://www.hugebricks.com,1,phishing,405,6602
https://s3.amazonaws.com/appforest_uf/f1678686499565x131876416197529650/index.html#redacted@abuse.ionos.com,1,phishing,403,179239
https://www.jmascis.com,0,legitimate,200,200972
https://www.stevedigiorgio.com,0,legitimate,200,73223
https://www.spotible.com,0,legitimate,200,78419
https://www.islandlife.org,0,legitimate,200,206039
https://www.davinciroofscapes.com,0,legitimate,200,134231
http://www.fidesarte.it,1,phishing,403,82196
https://www.yeniasya.com.tr,0,legitimate,200,17832
https://www.meatingplace.com,0,legitimate,403,61694
https://ipfs.runfission.com/ipfs/bafybeicasz5l4qfnsqkrepsb6rgu7yd52mbyeswcmq2s3n3gbzzwqjkafm//chameleon.html,1,phishing,200,146648
https://www.mineolachamber.com,0,legitimate,200,19004
http://www.14gjm.xyz,1,phishing,200,2288
https://www.sruti.com,0,legitimate,200,85614
https://www.eticketing.ae,0,legitimate,200,106653
https://www.britishpsychotherapyfoundation.org.uk,0,legitimate,200,6854
https://www.kensingtonboston.com,0,legitimate,403,130580
http://www.reach.africa/wp-admin/network/agri3/,1,phishing,403,184571
https://www.kristanix.com,0,legitimate,200,24857
https://www.lib.utah.edu,0,legitimate,200,49821
https://www.ntt-review.jp,0,legitimate,200,66655
https://www.layalina.com,0,legitimate,200,158733
https://www.dxomark.com,0,legitimate,200,117242
http://www.gilmoregirlspodcast.com,1,phishing,200,7095
https://www.americanhumane.org,0,legitimate,200,113022
http://tinyurl.com/bpersmartcom,1,phishing,200,27417
https://www.cityrm.org,0,legitimate,200,81093
https://storageapi.fleek.co/f93bbabc-c9fe-416b-9895-abc3c414d6f4-bucket/tec14/index.html#a@b.com,1,phishing,403,59532
https://www.norms.com,0,legitimate,200,105990
http://www.ip-api.com,1,phishing,200,2130
https://www.arcticblue.net.au,0,legitimate,403,136381
https://www.alchimiaweb.com,0,legitimate,200,99091
https://www.wrapsnet.org,0,legitimate,200,391
https://www.beyond.ai,0,legitimate,200,188790
https://www.campingworld.com,0,legitimate,200,90564
http://www.beesocial.me,1,phishing,200,14928
https://www.jingteashop.com,0,legitimate,200,161291
https://demo3.cloudwp.dev/trial-xw6u211w/wp-admin/dkbo/-/fbs/,1,phishing,200,114593
https://www.allpianos.com,0,legitimate,200,30778
http://www.howwari.com,1,phishing,200,195561
http://www.bitly.tw,1,phishing,200,219619
http://www.mediast.eu,1,phishing,403,18086
https://www.geektime.co.il,0,legitimate,200,17392
https://www.commitbiz.com,0,legitimate,200,24117
http://www.coinsite.info,1,phishing,405,95978
https://www.rochesterbride.com,0,legitimate,200,128900
https://case100543765456.firebaseapp.com/,1,phishing,200,98024
https://www.thecricketmonthly.com,0,legitimate,200,90200
https://www.oakharborpubliclibrary.org,0,legitimate,200,167535
https://www.eswc-conferences.org,0,legitimate,200,105125
https://www.amoaroma.com.br,0,legitimate,200,82112
https://www.anmvioggi.it,0,legitimate,200,225097
https://www.stuff.tv,0,legitimate,200,202002
http://albaraka-bank.net/,1,phishing,200,14273
https://www.greatcompanions.com,0,legitimate,200,29684
https://tiwofiana1.web.app/,1,phishing,200,145559
https://www.bracebridgedinners.com,0,legitimate,200,79381
http://www.church4.in/,1,phishing,200,21349
https://old-firefly-ec6a.fefefefef.workers.dev/,1,phishing,403,47835
https://www.elespanol.com,0,legitimate,200,229594
http://www.cambrianelectric.com/gbgr/index/content/content.php,1,phishing,200,80100
http://www.cpc.mashresearchb.com,1,phishing,200,208519
https://activites-commerciales.firebaseapp.com/,1,phishing,200,230563
https://www.guidedways.com,0,legitimate,200,196168
https://slieufy-czaiacy-snaiack.yolasite.com/,1,phishing,403,189141
https://www.preveil.com,0,legitimate,200,32311
https://www.beltz.de,0,legitimate,200,146016
https://www.gorgeousfilm.co.uk,0,legitimate,200,212716
https://www.raccoonvalleyradio.com,0,legitimate,200,54498
https://www.pdc.tv,0,legitimate,200,176804
https://www.cofece.mx,0,legitimate,200,41776
https://www.emercury.net,0,legitimate,200,216257
http://www.myip-proxy.info,1,phishing,405,24181
https://www.pentaxforums.com,0,legitimate,403,158426
https://www.bauhaus-denkmal-bernau.de,0,legitimate,200,170329
https://www.daiichisankyo.co.jp,0,legitimate,200,20244
http://www.httpbin.gethash.cc,1,phishing,200,23305
https://ipfs.best-practice.se/ipfs/bafybeiai3z3i456cn25i7x7laemtf3g5mhd4lomkmypw5vnlquxnv7ti6u,1,phishing,200,65447
https://ipfs.litnet.work/ipfs/bafybeidggkmgyk4n37jvqs7dzgu5o7aayrdm66vd2sym6bufx37ezctr3i,1,phishing,200,202172
https://www.fotosidan.se,0,legitimate,200,39511
