url,ground_truth,ground_truth_class,phiusiil_index,error_type,error_message,elapsed_sec
https://outlookcom253.yolasite.com/,1,phishing,147290,timeout,Exceeded 90s,90.002
http://www.session-management.info,1,phishing,62318,timeout,Exceeded 90s,90.008
http://www.crazy97.com,1,phishing,234407,timeout,Exceeded 90s,90.011
https://www.tiendaleon.com,0,legitimate,143958,timeout,Exceeded 90s,90.012
https://supe.seharusnyakita.workers.dev/,1,phishing,60133,timeout,Exceeded 90s,90.016
https://www.efcer.org,0,legitimate,39161,timeout,Exceeded 90s,90.012
https://s3.amazonaws.com/appforest_uf/f1679597745393x163775775771100260/office_authentificator.htm#mhmorrison@ccajax.org,1,phishing,190335,timeout,Exceeded 90s,90.006
https://www.wythall.org.uk,0,legitimate,43584,timeout,Exceeded 90s,90.006
https://www.caraudioco.com,0,legitimate,90807,timeout,Exceeded 90s,90.013
https://www.grantleephillips.com,0,legitimate,28713,timeout,Exceeded 90s,90.012
https://www.latinsonghall.com,0,legitimate,194843,timeout,Exceeded 90s,90.015
https://www.verenasophia-weddings.com,0,legitimate,152389,timeout,Exceeded 90s,90.009
http://www.accounts.googel.email,1,phishing,3617,timeout,Exceeded 90s,90.003
https://www.photohound.co,0,legitimate,112471,timeout,Exceeded 90s,90.003
https://www.goadvancedsiding.com,0,legitimate,150783,timeout,Exceeded 90s,90.008
https://www.highlinekites.com,0,legitimate,74741,timeout,Exceeded 90s,90.009
https://www.nownovel.com,0,legitimate,190782,timeout,Exceeded 90s,90.005
http://www.food-stories.ru,1,phishing,61902,timeout,Exceeded 90s,90.011
http://www.cur.lv,1,phishing,179164,timeout,Exceeded 90s,90.013
https://www.mijntuin.org,0,legitimate,28596,timeout,Exceeded 90s,90.015
https://www.franken-weinland.de,0,legitimate,171513,timeout,Exceeded 90s,90.003
https://www.gretchenpeters.com,0,legitimate,189502,timeout,Exceeded 90s,90.01
https://www.fionaoutdoors.co.uk,0,legitimate,50963,timeout,Exceeded 90s,90.0
https://www.shalicenoel.com,0,legitimate,139526,timeout,Exceeded 90s,90.001
https://www.freeprintscards.co.uk,0,legitimate,185210,timeout,Exceeded 90s,90.002
https://www.kvenskinstitutt.no,0,legitimate,82501,timeout,Exceeded 90s,90.015
https://www.corkqc.com,0,legitimate,65039,timeout,Exceeded 90s,90.005
https://www.nbn23.com,0,legitimate,80138,timeout,Exceeded 90s,90.007
https://www.davidgagne.net,0,legitimate,32134,timeout,Exceeded 90s,90.013
http://www.wapgem.com,1,phishing,125683,timeout,Exceeded 90s,90.011
https://www.hunebednieuwscafe.nl,0,legitimate,59943,timeout,Exceeded 90s,90.003
https://prome3893a.webcindario.com/index3.php,1,phishing,59524,timeout,Exceeded 90s,90.006
https://gateway.pinata.cloud/ipfs/bafybeidwjdwmnmxnq44vv73yvmq233xwr4yt3vhuqgyygnk4mrdffxeswm,1,phishing,226281,timeout,Exceeded 90s,90.009
https://www.quantumdiaries.org,0,legitimate,128496,timeout,Exceeded 90s,90.003
https://storageapi.fleek.one/2652aa31-593e-46df-a689-9cc21b94cde4-bucket/xcc.html,1,phishing,184608,timeout,Exceeded 90s,90.013
https://www.visualproductions.nl,0,legitimate,152510,timeout,Exceeded 90s,90.015
http://www.tarjapreta.news,1,phishing,68429,timeout,Exceeded 90s,90.0
http://www.developmasters.com,1,phishing,111360,timeout,Exceeded 90s,90.006
https://www.efax.com,0,legitimate,38904,timeout,Exceeded 90s,90.008
http://www.nepra.org.pk,1,phishing,102954,timeout,Exceeded 90s,90.01
https://sbcantibot.ruixinzp.cn/,1,phishing,233223,timeout,Exceeded 90s,90.01
https://www.farmranchstore.com,0,legitimate,150756,timeout,Exceeded 90s,90.009
http://www.adcash.com,1,phishing,9008,timeout,Exceeded 90s,90.014
https://www.nellyssecurity.com,0,legitimate,115504,timeout,Exceeded 90s,90.002
https://www.camerlex.com,0,legitimate,199799,timeout,Exceeded 90s,90.001
http://www.setauketpitahouse.com,1,phishing,60508,timeout,Exceeded 90s,90.003
http://www.ecompany.org,1,phishing,199350,timeout,Exceeded 90s,90.001
http://www.maesonandcompany.com,1,phishing,51287,timeout,Exceeded 90s,90.011
https://www.jamlarecords.com,0,legitimate,192662,timeout,Exceeded 90s,90.002
https://hotm.art/sywfuh6,1,phishing,19914,timeout,Exceeded 90s,90.008
https://www.littler.com,0,legitimate,55066,timeout,Exceeded 90s,90.008
https://www.toutelatele.com,0,legitimate,211630,timeout,Exceeded 90s,90.004
https://www.avmc.army.mil,0,legitimate,128776,timeout,Exceeded 90s,90.012
https://www.hollywoodwaxmuseum.com,0,legitimate,12855,timeout,Exceeded 90s,90.003
https://www.omnilit.com,0,legitimate,132860,timeout,Exceeded 90s,90.008
http://www.zdbhl.com,1,phishing,123213,timeout,Exceeded 90s,90.011
https://www.hussmanfunds.com,0,legitimate,132788,timeout,Exceeded 90s,90.012
https://www.ontap.pl,0,legitimate,78469,timeout,Exceeded 90s,90.01
http://www.1greatrealestatesales.com,1,phishing,169860,timeout,Exceeded 90s,90.011
http://www.iden3s.com,1,phishing,10882,timeout,Exceeded 90s,90.005
https://storage.cloud.google.com/1lordman1man3/kelmanco.html#email=info@domain.tld,1,phishing,189459,timeout,Exceeded 90s,90.011
https://7fzt.short.gy/gd7ico,1,phishing,206938,timeout,Exceeded 90s,90.008
https://www.limitloginattempts.com,0,legitimate,98788,timeout,Exceeded 90s,90.005
https://u-sp-sredirec.web.app/,1,phishing,189445,timeout,Exceeded 90s,90.015
https://idolink.com/abertomarcio22115526080827?gclid=eaiaiqobchmitscdqo3p_qivexxvbb1rlgo0eaayasaaegjvmfd_bwe,1,phishing,224632,timeout,Exceeded 90s,90.001
http://114.55.101.133:8080/alk.php,1,phishing,196479,timeout,Exceeded 90s,90.003
https://www.asuncion.gov.py,0,legitimate,227730,timeout,Exceeded 90s,90.012
https://www.wahm.com,0,legitimate,234765,timeout,Exceeded 90s,90.006
https://www.wadleighlibrary.org,0,legitimate,135725,timeout,Exceeded 90s,90.014
http://www.freeproxyweb.net,1,phishing,12047,timeout,Exceeded 90s,90.004
https://www.mybucketlistevents.com,0,legitimate,177774,timeout,Exceeded 90s,90.005
https://www.nbcdi.org,0,legitimate,61279,timeout,Exceeded 90s,90.005
https://www.paragraf.me,0,legitimate,182265,timeout,Exceeded 90s,90.013
https://www.theboardr.com,0,legitimate,31837,timeout,Exceeded 90s,90.014
https://www.globaltrademag.com,0,legitimate,126792,timeout,Exceeded 90s,90.009
https://www.samicone.com,0,legitimate,132315,timeout,Exceeded 90s,90.012
https://www.nextplatform.com,0,legitimate,19581,timeout,Exceeded 90s,90.005
http://www.rj-l.com,1,phishing,164860,timeout,Exceeded 90s,90.011
https://www.zigotica.com,0,legitimate,128425,timeout,Exceeded 90s,90.004
https://www.d2c.co.jp,0,legitimate,28061,timeout,Exceeded 90s,90.009
https://sitebuilder181497.dynadot.com/,1,phishing,72685,timeout,Exceeded 90s,90.01
https://www.intermountainconstructioninc.com,0,legitimate,182439,timeout,Exceeded 90s,90.015
https://office365-login-22e3b.web.app/,1,phishing,15476,timeout,Exceeded 90s,90.008
https://tribelio.page/user-account-updeats,1,phishing,6361,timeout,Exceeded 90s,90.003
https://www.friendsofsabbath.org,0,legitimate,16726,timeout,Exceeded 90s,90.002
http://www.alessandrabortolussi.net,1,phishing,153815,timeout,Exceeded 90s,90.008
https://www.sti.edu,0,legitimate,99376,timeout,Exceeded 90s,90.013
http://www.cometarabian.com,1,phishing,63219,timeout,Exceeded 90s,90.005
https://yahoocommunicationservice.boxmode.io/,1,phishing,89018,timeout,Exceeded 90s,90.013
https://tract.pagesrepoart.workers.dev/,1,phishing,178063,timeout,Exceeded 90s,90.015
https://reviews-page-57d26.web.app/,1,phishing,159134,timeout,Exceeded 90s,90.01
https://www.moyoway.com,0,legitimate,134134,timeout,Exceeded 90s,90.015
http://newcatch.liveblog365.com/ovoza/pnig01ondn5hafutse2aaa5g.php?k5e10k16800897922e2d51fc1f8934fd7d9daa0f42a4081e2e2d51fc1f8934fd7d9daa0f42a4081e2e2d51fc1f8934fd7d9daa0f42a4081e2e2d51fc1f8934fd7d9daa0f42a4081e2e2d51fc1f8934fd7d9daa0f42a4081e&amp;email=carina.alexandra.oliveira@cgd.pt&amp;retry=,1,phishing,157918,timeout,Exceeded 90s,90.011
https://www.milehighcomics.com,0,legitimate,225441,timeout,Exceeded 90s,90.013
https://yoour-metaaa-update-rivac.start.page/,1,phishing,165527,timeout,Exceeded 90s,90.002
http://www.worldfoodstory.co.uk,1,phishing,67385,timeout,Exceeded 90s,90.002
https://www.batterie-fanfare.fr,0,legitimate,80887,timeout,Exceeded 90s,90.004
https://www.shuk.al,0,legitimate,174551,timeout,Exceeded 90s,90.015
https://www.ease.ie,0,legitimate,50233,timeout,Exceeded 90s,90.001
http://www.bolizarsospos.com,1,phishing,217794,timeout,Exceeded 90s,90.001
http://www.0catch.com,1,phishing,1923,timeout,Exceeded 90s,90.0
http://www.dupdagjj.com,1,phishing,225095,timeout,Exceeded 90s,90.001
https://www.pietmondrian.info,0,legitimate,29167,timeout,Exceeded 90s,90.004
https://inventerscorp.org/vendor/bin/redirect/navy/,1,phishing,155805,timeout,Exceeded 90s,90.003
http://www.takeka.com,1,phishing,69318,timeout,Exceeded 90s,90.012
https://www.ayalarewardscircle.com,0,legitimate,75736,timeout,Exceeded 90s,90.007
http://moneycontrols.in,1,phishing,73064,timeout,Exceeded 90s,90.011
https://www.uniquewoodfloor.com,0,legitimate,119113,timeout,Exceeded 90s,90.011
http://www.windows81.duckdns.org,1,phishing,143950,timeout,Exceeded 90s,90.014
http://www.greatnewidea12.ru,1,phishing,177604,timeout,Exceeded 90s,90.006
https://www.hlbs.ca,0,legitimate,136856,timeout,Exceeded 90s,90.007
https://www.iscpif.fr,0,legitimate,203322,timeout,Exceeded 90s,90.001
http://www.sinel.com,1,phishing,49722,timeout,Exceeded 90s,90.002
https://www.unipo.sk,0,legitimate,121660,timeout,Exceeded 90s,90.014
https://www.lotpublications.nl,0,legitimate,212820,timeout,Exceeded 90s,90.013
https://www.kriskobach.com,0,legitimate,59641,timeout,Exceeded 90s,90.005
https://www.honeytrek.com,0,legitimate,187897,timeout,Exceeded 90s,90.003
https://www.disney.co.jp,0,legitimate,91562,timeout,Exceeded 90s,90.01
http://www.advancedwebanalytic.com,1,phishing,136641,timeout,Exceeded 90s,90.014
https://www.shoplc.com,0,legitimate,61890,timeout,Exceeded 90s,90.007
http://nust.edu.iq/cic/login.htm,1,phishing,34799,timeout,Exceeded 90s,90.015
https://adsecofilstrabe.firebaseapp.com/,1,phishing,88960,timeout,Exceeded 90s,90.005
http://www.bigbasket.pk,1,phishing,6933,timeout,Exceeded 90s,90.003
https://www.appspy.com,0,legitimate,87192,timeout,Exceeded 90s,90.015
http://www.blacklifestyle.net,1,phishing,173143,timeout,Exceeded 90s,90.006
https://www.mariinsky-theatre.com,0,legitimate,220720,timeout,Exceeded 90s,90.01
https://iniciobanesconline.web.app/,1,phishing,126714,timeout,Exceeded 90s,90.002
https://www.ticketatlantic.com,0,legitimate,148619,timeout,Exceeded 90s,90.016
http://www.udjhnl.cannca.shop,1,phishing,187500,timeout,Exceeded 90s,90.014
http://www.taylorgram.com,1,phishing,11479,timeout,Exceeded 90s,90.012
https://www.waukesha-wi.gov,0,legitimate,93331,timeout,Exceeded 90s,90.002
https://www.accessbankplc.com,0,legitimate,90964,timeout,Exceeded 90s,90.007
http://www.salvacodina.com,1,phishing,7329,timeout,Exceeded 90s,90.001
https://www.flashback.org,0,legitimate,49895,timeout,Exceeded 90s,90.0
http://www.dyn-access.de,1,phishing,215790,timeout,Exceeded 90s,90.004
https://www.e-470.com,0,legitimate,112592,timeout,Exceeded 90s,90.013
https://www.winehq.org,0,legitimate,150601,timeout,Exceeded 90s,90.001
https://ipfs.best-practice.se/ipfs/bafybeideurbhdfr6pwbsym5kpgpmc53a6bdp5kep2h5b5vmaoth3trx4ve/link.html,1,phishing,177559,timeout,Exceeded 90s,90.015
https://one-note.microsofts-onenote9373.workers.dev/,1,phishing,142607,timeout,Exceeded 90s,90.012
http://www.5dollaralluringstyles.com,1,phishing,101294,timeout,Exceeded 90s,90.009
http://www.bluenery.com,1,phishing,73498,timeout,Exceeded 90s,90.005
https://www.gpxsee.org,0,legitimate,22607,timeout,Exceeded 90s,90.002
https://calm-base-8567.nhscclf4.workers.dev/,1,phishing,132781,timeout,Exceeded 90s,90.008
https://www.nyprowrestling.com,0,legitimate,182345,timeout,Exceeded 90s,90.011
http://www.canineconquest.com,1,phishing,223394,timeout,Exceeded 90s,90.013
http://www.com-users.net,1,phishing,150677,timeout,Exceeded 90s,90.002
http://www.orfn.com,1,phishing,201942,timeout,Exceeded 90s,90.007
http://yondakmampuaku.rf.gd/,1,phishing,119446,timeout,Exceeded 90s,90.006
https://purple-rice-9194.haxet304927168.workers.dev/,1,phishing,231560,timeout,Exceeded 90s,90.013
http://www.hardwarenet.cc,1,phishing,15864,timeout,Exceeded 90s,90.001
https://www.pc.gov.au,0,legitimate,223441,timeout,Exceeded 90s,90.002
https://storageapi.fleek.co/89c41cbb-c6d1-4476-a12b-df704c86568b-bucket/upsterts2/index.html,1,phishing,82692,timeout,Exceeded 90s,90.005
http://rough-tree-5642.on.fleek.co/,1,phishing,140032,timeout,Exceeded 90s,90.001
http://www.soac.in,1,phishing,226861,timeout,Exceeded 90s,90.005
https://www.deeph.io,0,legitimate,8186,timeout,Exceeded 90s,90.001
https://www.uncanna.com,0,legitimate,138743,timeout,Exceeded 90s,90.008
https://consults.myclickfunnels.com/bt16,1,phishing,44963,timeout,Exceeded 90s,90.007
https://www.hungrybrowser.com,0,legitimate,111588,timeout,Exceeded 90s,90.012
https://www.familyfriendlycincinnati.com,0,legitimate,130442,timeout,Exceeded 90s,90.003
https://www.printrobo.co.kr,0,legitimate,48880,timeout,Exceeded 90s,90.002
http://www.thomsonsreuters.eu,1,phishing,34467,timeout,Exceeded 90s,90.008
http://www.atakai-technologies.website,1,phishing,149916,timeout,Exceeded 90s,90.003
https://zpr.io/ucjpnmetygns,1,phishing,108334,timeout,Exceeded 90s,90.005
http://www.pn.md,1,phishing,178113,timeout,Exceeded 90s,90.01
https://adminsupport-confirmpage1003445.start.page/,1,phishing,124224,timeout,Exceeded 90s,90.01
http://www.sslport.work,1,phishing,153970,timeout,Exceeded 90s,90.006
https://www.copilotsearch.com,0,legitimate,663,timeout,Exceeded 90s,90.002
https://www.joynorstrom.ca,0,legitimate,77488,timeout,Exceeded 90s,90.007
https://www.canadaone.com,0,legitimate,94044,timeout,Exceeded 90s,90.001
https://www.pitsos.gr,0,legitimate,113660,timeout,Exceeded 90s,90.013
https://www.ttinkerplanett.com,0,legitimate,121608,timeout,Exceeded 90s,90.013
https://cebjiankb6.firebaseapp.com/,1,phishing,191864,timeout,Exceeded 90s,90.007
https://www.skullsite.com,0,legitimate,217511,timeout,Exceeded 90s,90.011
https://www.elmundodeinma.com,0,legitimate,173844,timeout,Exceeded 90s,90.014
https://storageapi.fleek.co/bce71efa-aa0d-4e19-8777-3cc40b90e98b-bucket/xkhri.html,1,phishing,12320,timeout,Exceeded 90s,90.001
https://www.heavymetal.no,0,legitimate,161231,timeout,Exceeded 90s,90.015
https://www.telia.no,0,legitimate,180004,timeout,Exceeded 90s,90.013
https://www.northtexascorvair.org,0,legitimate,167530,timeout,Exceeded 90s,90.008
https://www.infoedmonton.com,0,legitimate,188950,timeout,Exceeded 90s,90.008
https://www.silex.me,0,legitimate,121942,timeout,Exceeded 90s,90.003
https://www.flooringinc.com,0,legitimate,159150,timeout,Exceeded 90s,90.016
https://www.norms.com,0,legitimate,105990,timeout,Exceeded 90s,90.009
http://www.leoloka.com,1,phishing,174393,timeout,Exceeded 90s,90.014
http://www.euro.lc,1,phishing,210891,timeout,Exceeded 90s,90.001
https://megaway.start.page/,1,phishing,27815,timeout,Exceeded 90s,90.007
https://www.monacograndprixticket.com,0,legitimate,87072,timeout,Exceeded 90s,90.009
https://www.aok-bv.de,0,legitimate,229615,timeout,Exceeded 90s,90.001
https://cebjiankb3.firebaseapp.com/,1,phishing,53373,timeout,Exceeded 90s,90.007
http://www.bihnxhkl.ru,1,phishing,71244,timeout,Exceeded 90s,90.004
https://www.checkmydish.nl,0,legitimate,78184,timeout,Exceeded 90s,90.011
https://www.helenamor.co.il,0,legitimate,152113,timeout,Exceeded 90s,90.006
https://parigusparibushotelsntours.web.app/,1,phishing,36361,timeout,Exceeded 90s,90.004
https://www.norkart.no,0,legitimate,128827,timeout,Exceeded 90s,90.015
https://gateway.pinata.cloud/ipfs/bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai/karatwebautoback.html,1,phishing,118270,timeout,Exceeded 90s,90.002
https://www.caixin.com,0,legitimate,72282,timeout,Exceeded 90s,90.002
https://www.lavozdeloscentauros.com,1,phishing,157980,timeout,Exceeded 90s,90.01
https://www.ellopos.com,0,legitimate,142203,timeout,Exceeded 90s,90.012
https://kolgotok-mania.com.ua/bitrix/admin/accounts/,1,phishing,155875,timeout,Exceeded 90s,90.007
https://www.financialaid.arizona.edu,0,legitimate,191342,timeout,Exceeded 90s,90.004
https://www.aeronautique.ma,0,legitimate,33141,timeout,Exceeded 90s,90.009
https://cloud-preview-shared.auth-sahidoc.workers.dev/,1,phishing,198285,timeout,Exceeded 90s,90.006
http://www.relux.ru,1,phishing,157036,timeout,Exceeded 90s,90.015
https://www.easyallies.com,0,legitimate,57953,timeout,Exceeded 90s,90.013
http://www.proxysan.info,1,phishing,8681,timeout,Exceeded 90s,90.007
https://www.kuvo.org,0,legitimate,83180,timeout,Exceeded 90s,90.011
https://www.bunkfest.co.uk,0,legitimate,100067,timeout,Exceeded 90s,90.002
https://case1001056218521564552966.firebaseapp.com/,1,phishing,211308,timeout,Exceeded 90s,90.015
https://www.doggicam.com,0,legitimate,103784,timeout,Exceeded 90s,90.011
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahukewjnkn6lxud7ahuuhxiehrx0d98qfnoeccuqaq&url=https%3a%2f%2fcolonialinnhebersprings.com%2findex.php%3ftitle%3dan_incredibly_interesting_web_site_along_with_excellent_articles!_a4o3b7p6&usg=aovvaw1aichstkuazezl3h1rrjkx,1,phishing,167332,timeout,Exceeded 90s,90.004
http://www.741.com,1,phishing,42277,timeout,Exceeded 90s,90.012
https://www.ripplefoods.com,0,legitimate,2259,timeout,Exceeded 90s,90.006
https://www.afi.com,0,legitimate,88152,timeout,Exceeded 90s,90.008
https://stepp7-98a8e.web.app/,1,phishing,92190,timeout,Exceeded 90s,90.001
https://www.artshebdomedias.com,0,legitimate,89528,timeout,Exceeded 90s,90.012
https://www.rubygamestudio.com,0,legitimate,111214,timeout,Exceeded 90s,90.012
https://gateway.pinata.cloud/ipfs/bafybeiekbq3txwvwxof34ls4zwxh7okpxj5x4k3laufqqfjdo7qfr7zx6e/,1,phishing,207712,timeout,Exceeded 90s,90.006
https://www.cuddlebug.co,0,legitimate,220801,timeout,Exceeded 90s,90.005
https://provin0002023.webcindario.com/,1,phishing,17460,timeout,Exceeded 90s,90.011
https://www.whiteboardanimation.com,0,legitimate,209090,timeout,Exceeded 90s,90.001
https://www.newscorpaustralia.com,0,legitimate,187458,timeout,Exceeded 90s,90.007
https://www.enka.com,0,legitimate,115026,timeout,Exceeded 90s,90.0
https://www.vodafone.com.au,0,legitimate,97291,timeout,Exceeded 90s,90.013
https://www.vinylpulse.com,0,legitimate,141529,timeout,Exceeded 90s,90.015
https://computedolloldfr.firebaseapp.com/,1,phishing,83245,timeout,Exceeded 90s,90.008
https://www.organicdivision.org,0,legitimate,136184,timeout,Exceeded 90s,90.014
https://www.esig.org,0,legitimate,181614,timeout,Exceeded 90s,90.008
https://www.nwb.org,0,legitimate,20802,timeout,Exceeded 90s,90.015
https://www.casinonieuws.nl,0,legitimate,117072,timeout,Exceeded 90s,90.0
http://www.milhojas.is,1,phishing,157618,timeout,Exceeded 90s,90.01
https://malignemobile10.yolasite.com/,1,phishing,132142,timeout,Exceeded 90s,90.01
https://www.celavive.com,0,legitimate,36283,timeout,Exceeded 90s,90.004
https://www.deakin.edu.au,0,legitimate,124595,timeout,Exceeded 90s,90.014
http://www.daxberger.at,1,phishing,4615,timeout,Exceeded 90s,90.004
https://www.pacificlife.com,0,legitimate,67803,timeout,Exceeded 90s,90.014
https://logon-review-uk.web.app/,1,phishing,89753,timeout,Exceeded 90s,90.011
https://kse65-7a22a.web.app/,1,phishing,43948,timeout,Exceeded 90s,90.0
https://www.rookiesandkings.com,0,legitimate,35317,timeout,Exceeded 90s,90.01
https://www.sauder.ubc.ca,0,legitimate,165146,timeout,Exceeded 90s,90.005
https://www.lasled.com.br,0,legitimate,94398,timeout,Exceeded 90s,90.014
https://www.kosice.sk,0,legitimate,210354,timeout,Exceeded 90s,90.006
http://www.twenty.us,1,phishing,88287,timeout,Exceeded 90s,90.015
http://www.r2cea529fdfac490348ceb46a1d1ed172b.ws,1,phishing,149638,timeout,Exceeded 90s,90.0
https://www.bastioncollections.nl,0,legitimate,101806,timeout,Exceeded 90s,90.001
https://www.sealynews.com,0,legitimate,121895,timeout,Exceeded 90s,90.015
https://www.threesprings.wa.gov.au,0,legitimate,226117,timeout,Exceeded 90s,90.004
https://s3.amazonaws.com/appforest_uf/f1676017928390x353927162106245900/authrenew.html#andreia.ferreira@cgd.pt,1,phishing,45877,timeout,Exceeded 90s,90.014
https://onlinequranteaching.com/public/v8ivo7o0qbffdtjbeqa53g6yuwdc5fuw,1,phishing,141690,timeout,Exceeded 90s,90.012
http://www.z257554ed91134b2194a4a4b3ed497888d.ws,1,phishing,212362,timeout,Exceeded 90s,90.002
https://www.cocorahs.org,0,legitimate,74246,timeout,Exceeded 90s,90.003
https://www.7generationgames.com,0,legitimate,103926,timeout,Exceeded 90s,90.002
https://www.armscontrolwonk.com,0,legitimate,8548,timeout,Exceeded 90s,90.008
https://www.mnsu.edu,0,legitimate,106003,timeout,Exceeded 90s,90.015
https://www.howesoundbri.org,0,legitimate,167562,timeout,Exceeded 90s,90.003
https://www.finestclubs.com,0,legitimate,216142,timeout,Exceeded 90s,90.001
https://www.mfa.gov.bt,0,legitimate,205949,timeout,Exceeded 90s,90.008
http://www.yns.com,1,phishing,133638,timeout,Exceeded 90s,90.006
https://www.leonego.ro,0,legitimate,110754,timeout,Exceeded 90s,90.007
http://www.formyip.com,1,phishing,4812,timeout,Exceeded 90s,90.014
https://www.showami.com,0,legitimate,156787,timeout,Exceeded 90s,90.01
https://docu-sign24022023doc1-1312962597.cos.ap-chengdu.myqcloud.com/docu.htm,1,phishing,58868,timeout,Exceeded 90s,90.001
http://www.promox.xyz,1,phishing,144025,timeout,Exceeded 90s,90.01
http://www.coolyun.com,1,phishing,212873,timeout,Exceeded 90s,90.0
https://unique-bison-d36hx2.mystrikingly.com/,1,phishing,99396,timeout,Exceeded 90s,90.007
http://www.parafinadomicilio.cl,1,phishing,76254,timeout,Exceeded 90s,90.002
http://ourtime.address-match.workers.dev/,1,phishing,11668,timeout,Exceeded 90s,90.006
https://63yhmail.com/jp,1,phishing,20079,timeout,Exceeded 90s,90.002
http://www.xite.ws,1,phishing,145904,timeout,Exceeded 90s,90.007
https://theedgemall-1317634057.cos.sa-saopaulo.myqcloud.com/theedgemall.html,1,phishing,60377,timeout,Exceeded 90s,90.007
https://www.charlestownmd.org,0,legitimate,196563,timeout,Exceeded 90s,90.004
http://www.lnc7vvhztmjdfm221sdp76xnze5atz.burpcollaborator.net,1,phishing,19030,timeout,Exceeded 90s,90.005
http://www.windfarmdevelopments.co.nz,1,phishing,221958,timeout,Exceeded 90s,90.007
https://www.unco.edu,0,legitimate,230340,timeout,Exceeded 90s,90.003
http://www.cinderconstruction.com,1,phishing,212894,timeout,Exceeded 90s,90.012
http://www.eclectionnesse.blogspot.com,1,phishing,176203,timeout,Exceeded 90s,90.002
https://www.jaffejewelry.com,0,legitimate,65393,timeout,Exceeded 90s,90.015
https://www.firstluxemag.com,0,legitimate,50208,timeout,Exceeded 90s,90.012
https://www.mb.bs.ch,0,legitimate,194572,timeout,Exceeded 90s,90.011
http://www.eric-mandala.com,1,phishing,209949,timeout,Exceeded 90s,90.013
http://www.j86161a81a0b1d25f4963a1d2212c8c067.ws,1,phishing,92314,timeout,Exceeded 90s,90.009
https://www.mexpress.be,0,legitimate,97478,timeout,Exceeded 90s,90.006
https://www.heartofglass.org.uk,0,legitimate,187195,timeout,Exceeded 90s,90.013
https://reconnectings-cloud-b418.d48tf121.workers.dev/bbb07e9e-7a2f-497e-b77f-6752bdd4db86,1,phishing,168955,timeout,Exceeded 90s,90.002
https://www.cit.nih.gov,0,legitimate,62847,timeout,Exceeded 90s,90.01
https://www.hiddenlegendwinery.com,0,legitimate,66370,timeout,Exceeded 90s,90.003
https://porezna-uprava-9d4fd.firebaseapp.com/,1,phishing,136669,timeout,Exceeded 90s,90.007
https://www.ivanabarac.com,0,legitimate,160340,timeout,Exceeded 90s,90.015
http://axieinfinity.club,1,phishing,20475,timeout,Exceeded 90s,90.001
https://www.jmgraphicdesign.com,0,legitimate,190363,timeout,Exceeded 90s,90.015
https://www.roscommoncounty.net,0,legitimate,159902,timeout,Exceeded 90s,90.009
http://www.opticatena.com,1,phishing,197511,timeout,Exceeded 90s,90.01
https://www.airstream.com,0,legitimate,204080,timeout,Exceeded 90s,90.015
https://www.artishock.com,0,legitimate,108555,timeout,Exceeded 90s,90.007
https://rtedsu.freetcp.com/,1,phishing,148949,timeout,Exceeded 90s,90.01
https://www.tailingua.com,0,legitimate,123639,timeout,Exceeded 90s,90.001
http://www.bayrampandemidestkelerim.unaux.com,1,phishing,34770,timeout,Exceeded 90s,90.002
https://gateway.pinata.cloud/ipfs/bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha/sharep.html,1,phishing,211812,timeout,Exceeded 90s,90.0
https://s3.amazonaws.com/appforest_uf/f1678778670641x575682255262988540/ind1.html,1,phishing,70951,timeout,Exceeded 90s,90.006
http://www.eleccom.shop,1,phishing,172339,timeout,Exceeded 90s,90.0
https://fiaord-griows-schiify.yolasite.com/,1,phishing,212897,timeout,Exceeded 90s,90.011
https://www.earlyword.com,0,legitimate,172663,timeout,Exceeded 90s,90.014
http://www.wijsneusmedia.nl,1,phishing,29394,timeout,Exceeded 90s,90.001
https://www.binational.ch,0,legitimate,205716,timeout,Exceeded 90s,90.003
http://www.easyloop.email,1,phishing,142018,timeout,Exceeded 90s,90.001
http://www.m1.videos.vidto.me,1,phishing,155188,timeout,Exceeded 90s,90.015
http://www.usabbs.org,1,phishing,222086,timeout,Exceeded 90s,90.002
https://www.barnsleyfcsupporterstrust.org.uk,0,legitimate,169102,timeout,Exceeded 90s,90.001
https://www.gillettenewsrecord.com,0,legitimate,113404,timeout,Exceeded 90s,90.003
https://www.mooorestaurant.com,0,legitimate,126411,timeout,Exceeded 90s,90.003
https://www.mcnairycountytn.org,0,legitimate,19878,timeout,Exceeded 90s,90.007
https://www.digibete.org,0,legitimate,171273,timeout,Exceeded 90s,90.01
https://www.jingteashop.com,0,legitimate,161291,timeout,Exceeded 90s,90.002
https://www.discountpokershop.com,0,legitimate,202734,timeout,Exceeded 90s,90.005
http://www.coincube.io,1,phishing,565,timeout,Exceeded 90s,90.015
https://www.journalofadvertisingresearch.com,0,legitimate,36708,timeout,Exceeded 90s,90.002
http://www.freevar.com,1,phishing,117756,timeout,Exceeded 90s,90.005
https://www.advent.com,0,legitimate,227400,timeout,Exceeded 90s,90.005
http://www.bodegacomarcal.es,1,phishing,114148,timeout,Exceeded 90s,90.005
