id,url,label,source,ground_truth
96781,http://a551002.com,1,phishtank,1
46832,https://xlivesex.com/top/recent,0,tranco,0
72899,https://l.ead.me/bfJWZp,1,phishtank,1
78575,https://sites.google.com/view/likonmodi,1,phishtank,1
41302,https://shop.gva.be/?utm_source=gva&utm_medium=interne_links&utm_content=headerlink&utm_marketing_tactic=cross_promo,0,tranco,0
95735,http://67.199.68.195/takepart.htm,1,phishtank,1
16994,https://fpjs.io/use-cases/,0,tranco,0
3137,https://www.flashscore.com/american-football/,0,tranco,0
48810,https://www.megaknihy.cz/velikonoce/26167503-dekorace-vila-x7826.html,0,tranco,0
46095,https://mcpedl.com/,0,tranco,0
97265,http://account-5068851.bakoweb.com,1,phishtank,1
49277,https://venngage.com/features,0,tranco,0
6202,https://www.techradar.com/how-to-watch/sport/gian-van-veen-vs-gary-anderson-2026-pdc-world-darts-championship-semifinal-free,0,tranco,0
39570,https://www.wunderkind.co/industry/banking/,0,tranco,0
66267,https://bit.ly/3CAoHiE,1,phishtank,1
95540,http://5tghgjhrg3f3f3f.blogspot.dk,1,phishtank,1
2400,https://dreamina.capcut.com/,0,tranco,0
78162,https://pub-9e66257952d346a98debe823b5ba70d3.r2.dev/index.html,1,phishtank,1
63632,https://ofdocsonliineaws.firebaseapp.com/,1,phishtank,1
41736,https://superbaby.tv/category/nursery_rhymes,0,tranco,0
5564,https://www.techtarget.com/searchenterpriseai/,0,tranco,0
16766,https://nyheder.tv2.dk/,0,tranco,0
64422,https://ujiooslmnj.ubpages.com/hisjuk/,1,phishtank,1
27591,https://movacal.net/movacal_net/,0,tranco,0
27678,https://dualeotruyenjd.com/truyen-tranh-moi.html,0,tranco,0
5924,https://porkbun.com/,0,tranco,0
153,https://www.icloud.com/contacts,0,tranco,0
60047,https://web-upmxmx.weebly.com/,1,phishtank,1
32391,https://zetaglobal.com/news/what-ccpa-means-for-marketing-technology-companies/,0,tranco,0
98950,http://akmsystems.com/Magento/comcast.net/Xfinity.com/index.htm?entityid=1073444,1,phishtank,1
82662,http://optikgeneral.com/Webmail/61/Webmail/webmail.php,1,phishtank,1
17467,https://yamaha.com/?header,0,tranco,0
65865,https://l.ead.me/bfamXr,1,phishtank,1
23873,https://nic.kz/lang?set=EN,0,tranco,0
27588,https://melbet-596650.top/en/line,0,tranco,0
94575,http://551002z.cc,1,phishtank,1
27439,https://trackcourier.io/accurate-freight-tracking,0,tranco,0
50871,https://pdfonlineproductlcatalogue.weebly.com/,1,phishtank,1
16482,https://www.leeds.ac.uk/masters,0,tranco,0
55724,https://vww-icloud.com/iframe/appleid2023.php?auth=139ad&amp;ID=,1,phishtank,1
46420,https://www.dialogue.co/fr/blogue/10-principaux-elements-qui-garantissent-la-securite-des-patientes-lors-de-soins-virtuels,0,tranco,0
78542,https://jakwj22s2.blogspot.com/,1,phishtank,1
86524,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR1EuG2TjarftwiNMFEXVCzSzbTsPyO6UeU-X2qVKQAqTV3rc6y7-jkmNKo,1,phishtank,1
65586,https://l.ead.me/bfbXn3,1,phishtank,1
68686,https://t.co/DuRLlNGEWt,1,phishtank,1
30722,https://movies4u.fans/landman-season-1-2-dual-audio-hindi-org-english-complete-hotstar-web-series-web-dl/,0,tranco,0
71824,https://l.ead.me/bfKOBZ,1,phishtank,1
38469,https://canny.io/case-studies/ahrefs,0,tranco,0
46605,https://www.svenskaspel.se/,0,tranco,0
46982,https://nic.microsoft/PDF/RegistrationPolicy/MicrosoftTLDregistrationpolicyMicrosoftTLD.pdf,0,tranco,0
95514,http://5oreba.pages.dev,1,phishtank,1
63403,https://racitukyinxx.weebly.com/,1,phishtank,1
42416,https://atouschoeurspvachorale.eklablog.com,0,tranco,0
6330,https://www.thawte.com/tls-ssl/web-server-ssl-certificates,0,tranco,0
41632,https://988lifeline.org/help-yourself/hispanic-latino-mental-health/,0,tranco,0
31786,https://www.ncl.com/in/en/vacations,0,tranco,0
74032,https://bit.ly/3X16RNC,1,phishtank,1
51337,https://colegiocumbres.org/,1,phishtank,1
99927,http://amazonreality.sk,1,phishtank,1
29416,https://xn--l3cg7a8a0cwa3f.net/1/,0,tranco,0
83369,https://pub-03f36acf3ce145449e8a14dfef998de1.r2.dev/ytur6540kj6540gfddsfgfgdsgsdfggfdhdsf45dsq0f65.html,1,phishtank,1
27652,https://www.iha.ee/search,0,tranco,0
54107,https://pub-f9c175f3c6a9412cbc18bf2731a073a4.r2.dev/indexJ1.html?gi=4e8ebac1ee2d&amp;ref=webmail,1,phishtank,1
21230,http://nsc.ru/cmn/struct/,0,tranco,0
48673,https://www.daxko.com/products/daxko-core,0,tranco,0
4846,https://sattamatkano1.me/surat-morning-bazar-panel-chart.php,0,tranco,0
24469,https://www.tuttocampo.it/ArchivioStorico,0,tranco,0
33750,https://www.pik.ru/news,0,tranco,0
32237,https://www.garanteprivacy.it/home/stampa-comunicazione,0,tranco,0
31855,https://cdn.targetads.io/files/TargetADS_price.xlsx,0,tranco,0
57070,https://bafkreieemx76rjui6srdzgtgodnhxd3jokv4ohnwf4cvloa4436jk6jrwy.ipfs.dweb.link/,1,phishtank,1
4551,https://www.ss.com/ru/new/,0,tranco,0
6940,https://www.infonline.de/iomp-hotfix/hotfix-fuer-apps-ios-android-tcf-2-0/,0,tranco,0
62781,https://iniciar-correo-web.weebly.com/,1,phishtank,1
88789,https://ipfs.best-practice.se/ipfs/bafybeie5vruazwra7asqtxbglqtqjdpkakt2r3jtlxaq3h2wzybxfjgu64,1,phishtank,1
28099,https://www.veed.io/,0,tranco,0
25771,https://www.xleche.com/mujer-experta-se-hace-una-paja-para-su-novio/,0,tranco,0
72788,https://q-r.to/bfJc5X,1,phishtank,1
97817,http://ad-account-track-center.pages.dev,1,phishtank,1
60956,https://shallow-nest-late.on-fleek.app/AUTH,1,phishtank,1
44532,https://www.wayfair.ca/wayfaircard,0,tranco,0
56010,https://t.co/1Jn7wrj7o3,1,phishtank,1
27614,https://skymovieshd.mba/movie/Prahaar:-The-Final-Attack-(1991)-Hindi-1080p-HDRip-x264-AAC-ESubs-Full-Bollywood-Movie-[2.8GB].html,0,tranco,0
28881,https://hsappstatic.net//www.hubspot.com/careers,0,tranco,0
83876,https://dfkrezd.firebaseapp.com/,1,phishtank,1
92535,http://149.28.47.36/wp-content/plugins/eqgigbgakc/chase.aspx-login.aspx/dashboard/new/home/3f1c51817959b461d0ccaac82387cc78/index_files/saved_resource.html,1,phishtank,1
21287,https://www.espn.com.ar/futbol/brasil/nota/_/id/16140437/internacional-confirmo-la-continuidad-de-johan-carbonero-por-cuatro-temporadas,0,tranco,0
12008,https://join.biglobe.ne.jp/ftth/hikari/?cl=global_header_hikari_text,0,tranco,0
19033,https://volkswagen.de/de/modelle/konfiguration-laden.html,0,tranco,0
75012,https://zpr.io/wgRTLEGGi5vs,1,phishtank,1
76282,https://bit.ly/46hSoji,1,phishtank,1
27755,https://iflscience.com/privacy-policy,0,tranco,0
62171,https://bnnkab22arutbnn82098.weebly.com/,1,phishtank,1
90809,https://qontomsg04.firebaseapp.com/,1,phishtank,1
84858,https://s.yam.com/r0mmv,1,phishtank,1
23450,https://nobat.ir/find/city-1/c-8/,0,tranco,0
72541,https://l.ead.me/bfJtgs,1,phishtank,1
168,https://accounts.accesscontrol.windows.net/16bf32db-4c4e-4ad7-a844-be6654cbe4d7/tokens/OAuth/2/,0,tranco,0
3706,https://bookmark.xxx/en/categories,0,tranco,0
6309,https://www.mintegral.com/cn,0,tranco,0
1418,http://amazcowboy@cox.net/robots.txt,0,tranco,0
40241,https://estrepublicain.fr/newsletters/subscribe,0,tranco,0
56096,https://pub-8fc62ea1c8c14e3aab5c5986f7463d1a.r2.dev/index.html,1,phishtank,1
76428,https://sofor2.web.app/,1,phishtank,1
7469,https://www.tmz.com/watch/,0,tranco,0
50409,https://web-vision-storage.s3.sa-east-1.amazonaws.com/19YP6U9Akn59v.html?email=redacted@abuse.ionos.com,1,phishtank,1
42455,https://err.ee//uudised.err.ee/l/eesti,0,tranco,0
52644,https://scanned.page/p/3jY5UN?id=O5rlEUgEjg,1,phishtank,1
27688,https://xprimehub.my/download-kanjarpur-2021-season-1-hindi-cineprime-web-series-480p-720p-1080p/,0,tranco,0
95031,http://5fgfgfgfg4g4gh4fg4g4.blogspot.tw,1,phishtank,1
72333,https://qrco.de/bfJrjZ,1,phishtank,1
72346,https://q-r.to/bfJt8H,1,phishtank,1
28986,https://www.sheknows.com/entertainment/articles/1234957880/melania-trump-barron-mar-a-lago-privacy-rules/,0,tranco,0
54003,https://us14.campaign-archive.com/?u=02e1979e872cea105e5c4a292&id=2083f3d01f,1,phishtank,1
68247,https://qrco.de/bfSwwg,1,phishtank,1
81492,https://app.mockplus.com/e/VsYBGbWvd,1,phishtank,1
2142,https://webempresa.eu/wordpress/hosting-woocommerce.html,0,tranco,0
60238,https://linkin.bio/tmble/,1,phishtank,1
97810,http://ad-account-safety-hub.pages.dev,1,phishtank,1
17715,https://fr.ru/news/63940-fns-obnovila-formu-deklaratsii-po-usn-na-2026-god,0,tranco,0
67790,https://qrco.de/bfUY3S,1,phishtank,1
20714,https://n1info.rs/vesti/da-se-vidi-n1/,0,tranco,0
37121,https://www.vrtcal.com,0,tranco,0
13183,https://wayground.com/,0,tranco,0
65268,https://bit.ly/4i9Tpzw,1,phishtank,1
53411,https://mon-point-exped.com/as.php,1,phishtank,1
47757,https://www.starz.com/us/en/faq,0,tranco,0
89398,https://trembo-lopez.web.app/,1,phishtank,1
92652,http://16df2d9a55ab7b27393cb29dcb761859-dot-656757657-306609.df.r.homelandfoundation.org/l,1,phishtank,1
94048,http://3k0508.litrunsen.workers.dev,1,phishtank,1
71973,https://ow.ly/Lbz050T4jvU,1,phishtank,1
48396,https://www.spain.info/pt_BR/aviao/aeroporto-asturias/,0,tranco,0
55503,https://goviali.ro/creds,1,phishtank,1
2435,https://www.iso.org/ru/sectors/environment/other,0,tranco,0
2256,https://unpkg.com/preact@10.26.4/dist/preact.min.js,0,tranco,0
11210,https://news.cgtn.com/news/2019-08-07/Australian-Olympic-icon-Sally-Pearson-hangs-up-her-spikes--IXGf85Q9qw/index.html,0,tranco,0
84111,https://bzdsklou.firebaseapp.com/,1,phishtank,1
89679,https://pedestrian.jp/b/?r&getMy-RAYRla2,1,phishtank,1
7238,https://www.google.com/intl/am/gmail/about/,0,tranco,0
79829,https://surl.li/suday?os1=&redirect_mongo_id=66239ceb62194cec41976aa4,1,phishtank,1
94035,http://3gyq-casefb616979.vercel.app,1,phishtank,1
90444,https://currentlyattyahoocom.boxmode.io/,1,phishtank,1
42351,https://www.uni-jena.de/#nav-main-control,0,tranco,0
12970,https://help.dmm.com/-/detail/=/qid=10105/,0,tranco,0
43186,https://rocketnews24.com/2026/01/03/2629043/,0,tranco,0
68922,https://bit.ly/3zqCPKb,1,phishtank,1
91688,https://sites.google.com/view/invoice-payment-pdf/home,1,phishtank,1
61300,https://soemaliegroup.com/wp-data/88824.php#x@x.com&amp;pcnt=3&amp;request_type=preload&amp;no_redrct=no_redrct,1,phishtank,1
52557,https://kicc.or.jp/wp-admin/DKB/,1,phishtank,1
62337,https://gmxojo.weebly.com/,1,phishtank,1
75328,https://q-r.to/bfGZLg,1,phishtank,1
52795,https://atendimentobiaonline.digital/,1,phishtank,1
97793,http://ad-account-guard-center.pages.dev/welcome_to_meta_for_business,1,phishtank,1
80736,https://navlunara.com.wplanders.a2hosted.com/,1,phishtank,1
12956,https://www.mercadopago.com.br/conta#from=public_navigation,0,tranco,0
97110,http://absolutebrandsolutions.com/New/Auth/hnoc8i/dmVyaXR5LnNhbnNvdWNpQHVicy5jb20=,1,phishtank,1
77779,https://pub-d688ef624f4a4b7f9dfc9a8b87a6d3a9.r2.dev/index.html,1,phishtank,1
54008,https://us12.campaign-archive.com/?u=2f1882d0dd8ab8a09e0491a94&id=3fdd65c7a7,1,phishtank,1
89380,http://129.226.210.78/v3/signin/identifier?dsh=S889407910:1679843429919634&amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;ifkv=AWnogHcv0rRDDKxOyqD4XCsaPOsGNNisb150B7sqvzHKnm_2QYYbd8_ElZclwnFFEuhYIMuNtEeJ&amp;passive=1209600&amp;xrealip=107.178.231.233&amp;xrealip=185.194.93.13&amp;flowName=WebLiteSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQMjQ7S8im-vOrnLav1De7-Ag5xvhaqhpOrjuCbTVj0Sui1K47M6GTvLAT62grIvLw5hNwyGpUKK2A,1,phishtank,1
77496,https://pub-852d349dab374f1cadb6988fb691dada.r2.dev/index.html,1,phishtank,1
11681,https://www.20minutes.fr/rewind/2025,0,tranco,0
2212,https://www.zemanta.com/sitemap.html,0,tranco,0
19305,http://googl.com/intl/bn/ads/,0,tranco,0
62997,https://redistribution-lien.com/,1,phishtank,1
66016,https://easying-f6b8c.firebaseapp.com/,1,phishtank,1
26074,https://www.rtcloud.ru/,0,tranco,0
7893,https://www.cbssports.com/college-football/,0,tranco,0
90683,https://activity.eventlink.to/1uyiY5W3B4iWkPIPx-CrsAUimqj,1,phishtank,1
89725,https://veriify-confirm-info.start.page/,1,phishtank,1
88790,https://ipfs.best-practice.se/ipfs/bafybeidu4ushsgyz2xecvtki5srcgap7ttp7cvqvyxkeclmrrlsj5nuo3a,1,phishtank,1
56375,https://nooralhaqdata.com.ng/email/Roundcube.html,1,phishtank,1
25813,https://kyoto-u.ac.jp/ja/about,0,tranco,0
93815,http://366938.com,1,phishtank,1
30962,https://www.honeygain.com/es/blog/,0,tranco,0
67972,https://qrco.de/bfTrMu,1,phishtank,1
7937,https://hd.kinopoisk.ru/?utm_referrer=yandex.kz,0,tranco,0
94745,http://59560be5aca9c6316a3790bbd000ffc.pages.dev,1,phishtank,1
24211,https://romsgames.net/emulators/,0,tranco,0
9830,https://www.quark.cn/articles/saomiaowang,0,tranco,0
79346,https://pub-c3b44fb92aaf4288a185ba2c42afdd04.r2.dev/link.html,1,phishtank,1
17524,https://sima-land.ru/optovyy-postavshchik/?from=header,0,tranco,0
13366,https://www.telefonica.com/es/sala-comunicacion/blog/y-si-convertimos-el-black-friday-en-una-oportunidad-para-cuidar-el-planeta/,0,tranco,0
86401,https://fr-luna.firebaseapp.com/,1,phishtank,1
12702,https://medal.tv/editor,0,tranco,0
84171,https://coursefinder.go-study.uz/panel/uploads/logo/css/linkedin/,1,phishtank,1
99639,http://amanda-johnson.com/asf/f6f22fd2fafd6dcc42ba30ce91eb907a/view/login.php?userid=,1,phishtank,1
4234,https://www.ruliweb.com/,0,tranco,0
59672,https://swiftsecurebnk.com/home,1,phishtank,1
23423,https://www.getty.edu/visit/villa,0,tranco,0
95959,http://709365.com/auth,1,phishtank,1
30482,https://www.grow.me/publishers/introducing-the-recipe-card-save-button-a-grow-me-create-crossover/,0,tranco,0
62347,https://gmxxdes.weebly.com/,1,phishtank,1
82692,http://optikgeneral.com/Webmail/22/Webmail/webmail.php,1,phishtank,1
25530,https://www.unitedcinemas.jp/clubspice/index.php,0,tranco,0
6606,https://news.cctv.com/,0,tranco,0
84795,https://new.express.adobe.com/webpage/WGN6IUk15xmqb,1,phishtank,1
44580,https://studfile.net/help/,0,tranco,0
77118,https://qrco.de/bfDPmi,1,phishtank,1
22012,https://www.queensu.ca/academics,0,tranco,0
74884,https://ow.ly/ECtn50SQwEV,1,phishtank,1
34356,https://usal.es/titulos-propios,0,tranco,0
64108,https://link.space/@Action_Required,1,phishtank,1
93506,http://365.505-606-707-808-909.zhaolj.top/xinym,1,phishtank,1
30624,https://www.aad.org/dw/weekly/december-17-2025,0,tranco,0
16972,https://onthemarket.com/instant-valuation/,0,tranco,0
93924,http://3ddevans9guq0xllxkiw.tempa-bersama.co.id/?=devans@taylormadesconstruction.com,1,phishtank,1
75840,https://kalzazmzak.blogspot.com/,1,phishtank,1
9635,https://marksandspencer.com/c/offers/sale#intid=sitestripe_1_sale%20is%20here%20%e2%80%93%20up%20to%2050%25%20off,0,tranco,0
92547,http://153.92.214.176,1,phishtank,1
84798,https://new.express.adobe.com/webpage/EXtgmhfTiIW0Z,1,phishtank,1
61617,https://lynpenslimited.com/,1,phishtank,1
68594,https://l.wl.co/l?u=https://qrco.de/bfRdkn,1,phishtank,1
32493,https://shopee.com.co,0,tranco,0
27513,https://nagalandstatelottery.in/5-indian-apps-which-are-famous-worldwide/,0,tranco,0
71602,https://l.ead.me/bfLC8o,1,phishtank,1
78260,https://pub-88d5ca909af945ed978343d19a7d435f.r2.dev/index.html,1,phishtank,1
67877,https://q-r.to/bfU6mb,1,phishtank,1
6893,https://www.chicagotribune.com/2025/12/31/asking-eric-i-stopped-inviting-her/,0,tranco,0
28237,https://k8slens.dev/products/lens-loop,0,tranco,0
35608,https://www.sjsu.edu/aanapisi/_contact-region.html,0,tranco,0
65427,https://q-r.to/bfcAbl,1,phishtank,1
61941,https://share-eu1.hsforms.com/2nXG7-t5oQMy-zNsm5KGYqQ2ewm2q,1,phishtank,1
65686,https://q-r.to/bfbRfA,1,phishtank,1
92822,http://199.192.25.6/login/login.html,1,phishtank,1
89845,https://apptuts.bio/detalhamentoluiza?gclid=EAIaIQobChMI7d-jm-Kw_QIVYhTUAR0TPgk9EAAYAyAAEgIgQvD_BwE,1,phishtank,1
28592,https://www.nefes.com.tr/ekonomi,0,tranco,0
49513,https://www.ecowatch.com/food-incubators-produce-jobs-food-security-1881546920.html,0,tranco,0
36291,https://creativethemes.com/blocksy/pricing/,0,tranco,0
89170,https://businessottawoldfr.firebaseapp.com/,1,phishtank,1
75855,https://bit.ly/4ddLOMY,1,phishtank,1
26504,https://www.up-manga.com/otome-kaijuu-ep-1/,0,tranco,0
62987,https://share-na2.hsforms.com/1C5h0cIUbQ9qgRUzv_ItaMQ4067v6,1,phishtank,1
46291,https://www.sli.do/,0,tranco,0
50076,https://ldgr-live-login-acess.pages.dev/,1,phishtank,1
53858,https://us5.campaign-archive.com/?u=7973e2fd25842b498c09d6bb0&id=4e364351a3,1,phishtank,1
25284,http://blog.esuteru.com/archives/10479567.html,0,tranco,0
95624,http://63678986365.com,1,phishtank,1
99353,http://allpro-coatings.com/wp-content/uploads/2014/vip163/mc.com.htm,1,phishtank,1
6779,https://stumbleupon.com/about,0,tranco,0
19677,https://www.bluecore.com/request-a-demo/,0,tranco,0
56803,https://sp936729.sitebeat.crazydomains.com/,1,phishtank,1
77304,https://zambelemeanzambelemen.firebaseapp.com/,1,phishtank,1
90577,https://helpid100235789238974.web.app/,1,phishtank,1
41758,https://withings.com/eu/en/landing/store-scales,0,tranco,0
79451,https://pub-47752fad5d8046678118f8980f370361.r2.dev/link.html,1,phishtank,1
71637,https://qrco.de/bfL9BF,1,phishtank,1
5371,https://vivox.com/resources,0,tranco,0
81421,https://beth-jones10.wixsite.com/my-site-1,1,phishtank,1
28617,https://bizonnews.com/landing?url=aHR0cHM6Ly93d3cuZmluZG1lY29kZXMuY29tLz9zb3VyY2VfZmw9bGVub3ZvX2ljb24%3D,0,tranco,0
26379,https://archyvas.tamo.lt/,0,tranco,0
75623,https://l.ead.me/bfG1hP,1,phishtank,1
75901,https://l.ead.me/bfFaos,1,phishtank,1
98803,http://airotek.in/a6b0e4d8a4/fr/authentification/source=no,1,phishtank,1
674,https://www.oracle.com/applications/applications-unlimited/,0,tranco,0
37587,https://www.movoto.com/,0,tranco,0
35275,https://www.aao.org/edit-form-report,0,tranco,0
74325,https://pub-2f132eadda0c44ec89732e19db720046.r2.dev/index.html,1,phishtank,1
42773,https://www.republicworld.com/elections/bihar-assembly-elections,0,tranco,0
8571,https://nhl.com/news,0,tranco,0
12849,https://www.rapidssl.com,0,tranco,0
20583,https://www.samsung.com.cn/air-conditioners/,0,tranco,0
83048,https://siriananstock.com/casio.html,1,phishtank,1
56436,https://skkkkkkkktyyyerrrrr.weebly.com/,1,phishtank,1
17783,https://backlinko.com/youtube-ranking-factors,0,tranco,0
48350,https://nozomi.la/index-Popular-1.html,0,tranco,0
88093,https://sites.google.com/view/cuscatlan-sv-salvador1/p%C3%A1gina-principal,1,phishtank,1
51712,https://validaconfir3.webcindario.com/,1,phishtank,1
65349,https://seznam10098765.weebly.com/,1,phishtank,1
533,https://pubmatic.com/past-pubacademy/,0,tranco,0
57829,https://www.voos-nacional-internacional-premium.com/checkout/688bbbfd67c7f/index,1,phishtank,1
64655,https://9400fr.weebly.com/,1,phishtank,1
83438,https://iwpt50r25.ukit.me/,1,phishtank,1
94803,http://5fdff32d2df3.blogspot.mx,1,phishtank,1
86382,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR2ORuqCWcjgPI0GJXLwUHTLEktuBMfSk99z5zu3LgzJOQS3RZQRx1SU-Og,1,phishtank,1
70329,https://q-r.to/bfNy5W,1,phishtank,1
21132,https://alidropship.com/blog/case-studies/,0,tranco,0
95006,http://5fgfgfgfg4g4fg.blogspot.sk,1,phishtank,1
69779,https://walters9659.activehosted.com/f/1,1,phishtank,1
83983,https://www.pinkoi.com/proxy?url=//occipital-clever-pantry.glitch.me,1,phishtank,1
35138,https://www.airwallex.com/case-studies/authentic-vacations,0,tranco,0
13479,https://www.statefarm.com/agent/us/ak/homer,0,tranco,0
17371,https://www.huya.com/video/play/1090484052.html,0,tranco,0
38931,https://pubg.com/game-info/weapons/,0,tranco,0
59095,https://app.jotform.com/251872087585570,1,phishtank,1
63567,https://lite.evernote.com/note/ba4f842d-c829-2a5a-8b20-794e47406b90,1,phishtank,1
89610,http://cajatruj1llo.com.pe/,1,phishtank,1
29113,https://www.cisf.gov.in/guiding_principles_hindi.php,0,tranco,0
89351,https://dtplkvixf.firebaseapp.com/,1,phishtank,1
28233,https://www.warframe.com/the-vallis-undermind,0,tranco,0
78051,https://miohide.in/mnmk/Docu/,1,phishtank,1
30186,https://openrouter.ai/privacy,0,tranco,0
33580,https://www.vogue.it/oroscopo/article/oroscopo-oggi-toro,0,tranco,0
13253,https://abcp.ru/news,0,tranco,0
29891,https://onlineradiobox.com/,0,tranco,0
53488,https://io-trezr-login-us.typedream.app/,1,phishtank,1
61760,https://portaly.cc/emmanuel352,1,phishtank,1
61439,https://share-eu1.hsforms.com/2PnsJnOvOSYiuy__o-5It0A2ewukj,1,phishtank,1
9633,http://www.marksandspencer.com/,0,tranco,0
13470,https://www.nationalarchives.gov.uk/,0,tranco,0
78295,https://pub-4f7caf5d0ca34235adaad28638873447.r2.dev/index.html,1,phishtank,1
41843,https://www.imagebam.com/support,0,tranco,0
78885,https://www.dropbox.com/scl/fi/3q7s5ny7x539q2dyfvog4/Kindly-update-your-Btinternet-Support-to-avoid-email-shutdown-permanently.paper?rlkey=eqpagnw3p1n0da3avyy28w7hb&dl=0,1,phishtank,1
88217,https://netpasscode-95681.web.app/,1,phishtank,1
79428,https://pub-d22ca59fb64d43fbaeb6953708dce034.r2.dev/index.html,1,phishtank,1
15979,https://www.dailyrecord.co.uk/news/politics/,0,tranco,0
757,https://weather.com/bn-BD/weather/today/l/dac3861b42629d5c5aa847b009fa5e9e5cb011376d9da265d3481792ad586986,0,tranco,0
38248,https://qwarta.ru:443/,0,tranco,0
64602,https://oldsfpds.pages.dev/,1,phishtank,1
67891,https://l.ead.me/bfU2o4,1,phishtank,1
40880,https://www.spin.com/new-music/all-eyes-on/,0,tranco,0
67749,https://qrco.de/bfUZQN,1,phishtank,1
20047,https://drive.virgilio.it/?o=hpv-hd,0,tranco,0
48304,https://x-x-x.tube,0,tranco,0
61920,https://authentication11.weebly.com/,1,phishtank,1
43741,https://www.minted.com/wedding,0,tranco,0
54022,http://mobileapp.teacherippolito.com/__MACOSX/adminlte/bower_components/ckeditor/plugins/codesnippet/lib/highlight/styles/viewer.php?r=bD1odHRwczovL2Nhc2ViZXJlLm5ldC8/Y2lkPU1UWTVNVEV4JmVtPVptVnNhWEJsUUdGeVlXZGhlUzVpYVhvPQ=,1,phishtank,1
50377,http://jawwalooreidoopalestine.pages.dev,1,phishtank,1
44730,https://fap-guru.pro/videos,0,tranco,0
12025,https://thenextweb.com/news/the-antidote-for-cowboy-coding,0,tranco,0
78533,https://pub-ede82ca71f144ac5a6b3872f14b5efc7.r2.dev/index.html,1,phishtank,1
55423,https://uniicatt.weebly.com/,1,phishtank,1
38849,https://hupo.com/login.php,0,tranco,0
31563,https://global.llbean.com/llb/shop/510623_INTL.html,0,tranco,0
41113,https://www.qntv.io/contact,0,tranco,0
74201,https://l.ead.me/bfIKNE,1,phishtank,1
99410,http://alochitosangbad.com,1,phishtank,1
25056,https://nrc.nl/index/den-haag/,0,tranco,0
22133,https://www.readawrite.com/?action=main_manage_article,0,tranco,0
82562,https://respondto.forms.app/serviceupdate1,1,phishtank,1
42700,https://www.christianpost.com/voices/israel-should-become-the-guardian-of-middle-eastern-christians.html,0,tranco,0
24274,https://www.google.com/intl/am/gmail/about/,0,tranco,0
48296,https://home.cern//cern.ch/directory,0,tranco,0
50465,https://autoroute-reguler.com/as.php,1,phishtank,1
15171,https://linkis.ru/vn/,0,tranco,0
92497,http://139.59.43.61/online/CIBC/62d4955030205ce72fe95e8d0d5bfb9d,1,phishtank,1
81978,https://sites.google.com/view/attmailungu656/home,1,phishtank,1
93763,http://365ok18.com,1,phishtank,1
75421,https://www.dropbox.com/scl/fi/kgk3hmu8llk02gk7ot6jk/BT-VOICE-NOTIFICATION.papert?rlkey=t98x437ekxloa3oyqu9assgke&dl=0,1,phishtank,1
31948,https://www.telerik.com/kendo-angular-ui/components/sitemap.xml,0,tranco,0
98583,http://ahc98asch8sac.fesago1844-fae-fefa-ff.workers.dev,1,phishtank,1
36529,https://mi.unc.edu.ar,0,tranco,0
62382,https://onlinemerco.weebly.com/,1,phishtank,1
2477,https://www.classlink.com/company/about,0,tranco,0
46807,https://palletsprojects.com/donate,0,tranco,0
17386,https://europepmc.org/feedback?url=,0,tranco,0
89745,http://7054company.github.io/EtherumWallet,1,phishtank,1
8249,https://www.qualys.com/switch-now,0,tranco,0
75673,https://bit.ly/3zUe0Gi,1,phishtank,1
94840,http://5fgdgegef3f3.blogspot.co.ke,1,phishtank,1
31490,https://www.thesun.ie/sport/16329094/angelo-ogbonna-banned-driving-six-months/,0,tranco,0
35150,https://snyk.io/platform/workflows/,0,tranco,0
16546,https://www.housecallpro.com/resources/collecting-payments-from-customers/,0,tranco,0
94131,http://40uttlo7ok3726.liveblog365.com,1,phishtank,1
60791,https://wvv2v224-pages-dev.translate.goog/site3.sbisec.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1,phishtank,1
32201,http://my.cdn.ir,0,tranco,0
29646,https://www.nicehash.com/mbajk,0,tranco,0
72976,https://qrco.de/bfJYSf,1,phishtank,1
89182,https://insigniaeventimefr.firebaseapp.com/,1,phishtank,1
77030,https://bit.ly/3zvFstQ,1,phishtank,1
20346,https://elcinema.com/faq/,0,tranco,0
37448,https://www.solidworks.com/solution/why-choose-solidworks,0,tranco,0
98644,http://aichappraisers.com/wp-admin/pilgrim/upload/index.php,1,phishtank,1
83140,https://networksolution-6cc5f.web.app/,1,phishtank,1
24070,https://bolt.eu/en/food/,0,tranco,0
44277,https://www.veeqo.com/accelerate,0,tranco,0
76494,https://q-r.to/bfEdAw,1,phishtank,1
96614,http://9898bet.com,1,phishtank,1
37223,https://rockauto.com/,0,tranco,0
